result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
959fb64309b3,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",451,70,60,39,5,0.8571428571428571,5.328571428571428,89.4,14.0,13.4,0,0,0,0,8,0,8,0.21027830488446914,0.029144453458369718,"[0.011732967836516228, 0.014420081320263067, 0.014716569724537082, 0.01741928803542306]","[0.8571428571428571, 1.0, 1.0, 1.0, 1.0]","[0.17142857142857143, 0.6666666666666666, 0.9705882352941176, 1.0, 1.0]",2.4,4,2.5620984509956433,7,7.0,9,79.68088888888889,6.169975308641977,0.26332556332556334,0.16981906981906983,0.05189255189255189,0.05896325896325896,0.12196692196692197,0.07324897324897325,0.04785214785214785,0.14669019562526814,0.014597887916228458,0.3333333333333333
9d58191d1839,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",684,109,86,61,5,0.7889908256880734,5.2110091743119265,136.0,21.8,20.6,0,0,0,7,0,0,7,0.2095049095935509,0.022972188727719917,"[0.011689277765872363, 0.000728404128944482, 0.017451612940638045, 0.016075082619984943]","[0.7889908256880734, 0.9907407407407407, 1.0, 1.0, 1.0]","[0.10091743119266056, 0.3611111111111111, 0.6822429906542056, 0.8773584905660378, 0.9523809523809523]",2.8,4,3.430455360365803,8,9.8,14,58.39500000000004,11.076666666666664,0.2854800637958533,0.16048302574618364,0.08942811574390522,0.01818181818181818,0.08346138072453863,0.12664570517202095,0.12094691273638641,0.1479672448149005,0.016144678498064946,0.125
06346a24f5a4,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",420,68,57,38,5,0.8382352941176471,5.088235294117647,83.2,13.6,13.0,0,0,0,0,6,0,6,0.2107639712086782,0.01830313629101195,"[0.01042088653360096, 0.010870510528958044, 0.006708833338722353, 0.00860604218074254]","[0.8382352941176471, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.17647058823529413, 0.5522388059701493, 0.9090909090909091, 0.9846153846153847, 1.0]",2.0,4,2.6501117618764676,7,6.8,8,83.62407692307694,5.470923076923075,0.30663003663003663,0.16663003663003662,0.08633699633699633,0.015384615384615385,0.09267399267399268,0.043003663003663005,0.07395604395604395,0.15561645470776606,0.013626555267810314,0.3333333333333333
0b379e7331a0,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",769,122,90,64,5,0.7377049180327869,5.188524590163935,153.0,24.4,22.0,0,0,0,4,0,0,4,0.21297056295923772,0.009425347143945897,"[0.0033346733041837995, 0.0008269731253160717, 0.002137458695596839, 0.012551589162795085]","[0.7377049180327869, 0.9752066115702479, 1.0, 1.0, 1.0]","[0.09836065573770492, 0.36363636363636365, 0.6916666666666667, 0.8823529411764706, 0.9576271186440678]",2.6,5,3.4154510968231544,12,11.0,18,55.52035036496352,12.322277372262775,0.29457787817321285,0.1303467154887033,0.131099571490038,0.04934307578830906,0.05565832916238596,0.1513563262295514,0.09203305146510014,0.14271216137895307,0.009213371766691292,0.16666666666666666
710439d5bb4d,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",369,57,48,31,5,0.8421052631578947,5.350877192982456,73.0,11.4,10.6,0,0,0,3,1,0,4,0.20933565093624976,0.018467543167727335,"[0.0076844573020935225, 0.011753710110982252, 0.009086695739201123, 0.008410223183177773]","[0.8421052631578947, 1.0, 1.0, 1.0, 1.0]","[0.17543859649122806, 0.5, 0.7818181818181819, 0.9444444444444444, 1.0]",1.4,3,2.62584229390681,7,7.2,10,69.10063636363638,6.9004242424242435,0.25166666666666665,0.205,0.08833333333333333,0.03666666666666667,0.06999999999999999,0.16333333333333333,0.08833333333333333,0.15636197629484158,0.016483195812667217,0.25
891a72b7345b,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",497,83,62,46,5,0.7469879518072289,4.891566265060241,98.6,16.6,15.6,0,0,0,10,0,0,10,0.2103719543143747,0.0151890515571549,"[0.009899185883878475, 0.001996899618730924, 0.005083371959035354, 0.013398645652665048]","[0.7469879518072289, 0.9878048780487805, 1.0, 1.0, 1.0]","[0.12048192771084337, 0.35365853658536583, 0.6419753086419753, 0.875, 0.9620253164556962]",2.2,3,2.8527222777222776,8,7.4,10,86.07212903225809,5.874752688172045,0.2757889822595705,0.2103921568627451,0.07749766573295985,0.0,0.11795518207282912,0.141484593837535,0.1057329598506069,0.16213659464734273,0.014410589056417344,0.25
f4f66ecfd83d,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",669,102,83,58,5,0.8137254901960784,5.46078431372549,133.0,20.4,19.2,0,0,0,2,0,0,2,0.21490857212455505,0.009337017565671221,"[0.0034230373678229564, 0.005083401120586306, 0.0033214573240105405, 0.006846139318922639]","[0.8137254901960784, 0.9900990099009901, 1.0, 1.0, 1.0]","[0.10784313725490197, 0.39603960396039606, 0.71, 0.8484848484848485, 0.9489795918367347]",2.4,4,3.147704102819959,8,9.4,11,63.68010344827589,10.140758620689656,0.28756387403446226,0.1689910873440285,0.1259334521687463,0.07526084373143196,0.037292929292929294,0.12391325014854426,0.10707783719548425,0.1318405004380976,0.005337353436056624,0.16666666666666666
14321cec5e57,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",942,144,103,71,6,0.7152777777777778,5.451388888888889,156.33333333333334,24.0,22.5,0,0,0,1,0,0,1,0.20997026863712182,0.012671570119729025,"[0.017676429741300237, 0.003107067027123156, 0.0029415230304874196, 0.003943150327395811, 0.00401075517301594]","[0.7152777777777778, 0.986013986013986, 1.0, 1.0, 1.0]","[0.09027777777777778, 0.32867132867132864, 0.5774647887323944, 0.7943262411347518, 0.9142857142857143]",4.0,8,3.499968189236966,10,11.0,12,57.23000000000002,11.984444444444446,0.2679978354978355,0.15772366522366524,0.13252886002886002,0.037536075036075034,0.04027056277056277,0.1447113997113997,0.1232034632034632,0.15557971741389304,0.0152139604109231,0.16666666666666666
11c94c8940cd,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",983,145,110,78,5,0.7586206896551724,5.703448275862069,195.8,29.0,27.6,0,0,0,3,0,0,3,0.21231935171536354,0.01958319404267686,"[0.02176939731552488, 0.0015702506198602695, 0.006507706067530927, 0.009319034082437644]","[0.7586206896551724, 0.9861111111111112, 1.0, 1.0, 1.0]","[0.08275862068965517, 0.3888888888888889, 0.7202797202797203, 0.8732394366197183, 0.950354609929078]",5.8,11,3.7723766312332554,10,13.4,21,39.523750000000035,15.696250000000003,0.22133190883190884,0.19697293447293449,0.10559116809116809,0.03673433048433049,0.06242877492877493,0.10242165242165242,0.10617877492877492,0.13643449024089332,0.010515794254439659,0.16666666666666666
d7626eb45440,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",625,100,83,61,5,0.83,5.18,124.2,20.0,19.4,0,0,0,3,0,0,3,0.20886498028463354,0.008181616662940372,"[0.0036041068030404078, 0.004049758838884754, 0.0033537311987443252, 0.005355636485211257]","[0.83, 0.98989898989899, 1.0, 1.0, 1.0]","[0.12, 0.41414141414141414, 0.6938775510204082, 0.8556701030927835, 0.9375]",2.6,5,3.0861816819751158,8,8.8,12,62.85295412844037,9.908330275229357,0.25982532087795246,0.20009949115212272,0.12055441634389003,0.019090909090909092,0.040634920634920635,0.1326680337206653,0.10150679729627098,0.1473601605128316,0.01742453711589964,0.125
3590f361b329,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",735,121,86,60,5,0.7107438016528925,4.958677685950414,146.2,24.2,22.4,0,0,0,7,0,0,7,0.21348513162742228,0.012996533541537958,"[0.0009859769322753675, 0.012129288453322201, 0.012479768022076121, 0.00039803367540222623]","[0.7107438016528925, 0.95, 0.9915966386554622, 1.0, 1.0]","[0.0743801652892562, 0.2833333333333333, 0.6386554621848739, 0.8728813559322034, 0.9743589743589743]",2.0,3,3.7026289564094443,10,8.6,10,67.24708695652174,10.736318840579713,0.30653846153846154,0.16405860805860806,0.07205128205128206,0.016666666666666666,0.06740659340659341,0.14834065934065935,0.1625091575091575,0.14752925310320067,0.00818423443032218,0.16666666666666666
b2ca67e1edd5,"['claude-3-5', 'low']","['model_type', 'semantic_distance']",1016,155,109,80,5,0.7032258064516129,5.470967741935484,202.4,31.0,27.4,0,0,0,3,0,0,3,0.21329400843080087,0.013857640482240904,"[0.010244765983318443, 0.006155685135595168, 0.005797733153615675, 0.005517096691952522]","[0.7032258064516129, 0.9675324675324676, 0.9869281045751634, 1.0, 1.0]","[0.07096774193548387, 0.24025974025974026, 0.5163398692810458, 0.7368421052631579, 0.8807947019867549]",3.8,5,3.974945440660747,13,11.6,14,40.100395348837225,16.21204651162791,0.2981894576012223,0.1767939903234021,0.09660300483829895,0.0,0.049590017825311944,0.1551311433664375,0.11738731856378916,0.14671058446458243,0.008566480823564981,0.16666666666666666
