result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
8685e0e15705,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",344,63,44,27,5,0.6984126984126984,4.492063492063492,68.8,12.6,11.6,0,0,0,3,0,0,3,0.21094596776527558,0.02517732807568142,"[0.014214073476337241, 0.01790832564944314, 0.012592752443419564, 0.005639504582162891]","[0.6984126984126984, 0.9838709677419355, 1.0, 1.0, 1.0]","[0.15873015873015872, 0.46774193548387094, 0.7213114754098361, 0.8833333333333333, 0.9491525423728814]",0.8,3,2.513317109198116,6,7.0,8,91.105,4.030000000000001,0.27034632034632033,0.17056277056277055,0.049134199134199134,0.016666666666666666,0.0658008658008658,0.1577922077922078,0.06818181818181818,0.14170692324638368,0.010478054692903527,0.5
368ce469d764,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",504,90,64,44,5,0.7111111111111111,4.488888888888889,100.6,18.0,17.2,0,0,0,7,0,0,7,0.20733396819227592,0.01729581859204675,"[0.00499352433464742, 0.015026679905978113, 0.007374997572465375, 0.007196435371002591]","[0.7111111111111111, 0.9887640449438202, 1.0, 1.0, 1.0]","[0.12222222222222222, 0.3707865168539326, 0.6818181818181818, 0.8505747126436781, 0.9534883720930233]",1.0,2,3.037799291085295,9,8.4,10,91.13964150943397,5.813849056603775,0.2834831089626486,0.13190056959238544,0.11417411446183826,0.021195652173913043,0.08702479319486991,0.18015396794169172,0.107451425386208,0.13104837894439697,0.01770205383890283,0.25
a6fac557a64b,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",357,63,51,31,5,0.8095238095238095,4.555555555555555,70.8,12.6,12.2,0,0,0,3,1,0,4,0.20976360638936362,0.01676195263862612,"[0.016577563683191965, 0.008544358279969966, 0.0076721829081338455, 0.0007298004059564656]","[0.8095238095238095, 1.0, 1.0, 1.0, 1.0]","[0.1746031746031746, 0.4032258064516129, 0.7049180327868853, 0.9333333333333333, 1.0]",0.8,1,2.674105800214823,7,7.0,9,94.694,3.6287777777777777,0.30242424242424243,0.15232323232323233,0.09525252525252526,0.01,0.04818181818181818,0.21535353535353535,0.08525252525252525,0.12631915330886842,0.012842777444727449,0.2
c9b6cf432ae9,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",459,85,61,37,5,0.7176470588235294,4.294117647058823,91.8,17.0,15.2,0,0,0,4,3,0,7,0.20620011540504546,0.02379910752370759,"[0.004931459643624042, 0.009446277883317727, 0.014190494068085202, 0.01902998345238821]","[0.7176470588235294, 0.9761904761904762, 1.0, 1.0, 1.0]","[0.1411764705882353, 0.4523809523809524, 0.7349397590361446, 0.8902439024390244, 0.9382716049382716]",1.6,3,2.651870015948963,7,7.2,8,91.0289090909091,5.481494949494952,0.2613795518207283,0.1424719887955182,0.036309523809523805,0.03602941176470588,0.09467787114845938,0.2015406162464986,0.09065126050420168,0.1463810133934021,0.019969759413363763,0.25
3c3f8885ca59,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",489,80,63,46,5,0.7875,5.025,97.8,16.0,15.0,0,0,0,3,0,0,3,0.2103066621195291,0.015001668340491048,"[0.003781328538451534, 0.0024446605617164385, 0.010488768918808788, 0.013288578662005335]","[0.7875, 0.9873417721518988, 1.0, 1.0, 1.0]","[0.1375, 0.4810126582278481, 0.7435897435897436, 0.8831168831168831, 0.9868421052631579]",1.4,3,2.84169806971622,8,7.0,9,77.05300000000001,7.182425531914898,0.24619406737053795,0.1878531925590749,0.09660130718954248,0.0844142785319256,0.03620915032679738,0.16135746606334841,0.08845651080945198,0.11724711656570434,0.011756665984396508,0.14285714285714285
b6382f24af2b,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",493,86,62,46,5,0.7209302325581395,4.674418604651163,98.6,17.2,16.0,4,0,0,3,0,4,3,0.2065936018879287,0.01168696364713094,"[0.001616547556004988, 0.0028241701893039484, 0.0025805882131210434, 0.0163526213358319]","[0.7209302325581395, 1.0, 1.0, 1.0, 1.0]","[0.12790697674418605, 0.4823529411764706, 0.7857142857142857, 0.963855421686747, 1.0]",1.0,2,2.726719532899913,7,6.6,8,81.62890909090909,6.792606060606062,0.23853174603174604,0.15341269841269842,0.09055555555555556,0.07761904761904762,0.08619047619047619,0.14984126984126983,0.0969047619047619,0.11238360524177551,0.0191827864475973,0.14285714285714285
47e2628af447,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",499,95,67,50,5,0.7052631578947368,4.189473684210526,99.8,19.0,17.6,0,0,0,4,0,0,4,0.20821478274403787,0.01712331273524262,"[0.008172283778379558, 0.00893871350721881, 0.014781753944628162, 0.0023538742402587076]","[0.7052631578947368, 0.9680851063829787, 1.0, 1.0, 1.0]","[0.11578947368421053, 0.4148936170212766, 0.7741935483870968, 0.9456521739130435, 1.0]",2.0,4,3.1619898043668537,10,9.8,14,92.47766666666668,5.726592592592592,0.24287456609438032,0.17984488851361916,0.09427400944428808,0.03138193076273572,0.06536885886731088,0.15579948087688025,0.09551239953716734,0.13341642379760743,0.015940424735378933,0.25
65fbcd4ac9f8,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",414,73,55,42,3,0.7534246575342466,4.52054794520548,138.0,24.333333333333332,21.333333333333332,0,0,0,7,0,0,7,0.2176831374323465,0.008473743762804853,"[0.004275895016533998, 0.004197848746270855]","[0.7534246575342466, 1.0, 1.0, 1.0, 1.0]","[0.136986301369863, 0.4444444444444444, 0.7323943661971831, 0.9142857142857143, 0.9855072463768116]",1.6666666666666667,3,3.3673761874981385,11,8.0,9,79.36624031007753,9.310930232558142,0.27231718898385565,0.13879392212725547,0.041832858499525165,0.012820512820512822,0.09648622981956316,0.14586894586894586,0.14154795821462487,0.134640212059021,0.0029962846412383004,0.5
4d5bdcfe6042,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",437,78,58,38,3,0.7435897435897436,4.512820512820513,145.66666666666666,26.0,23.0,1,0,0,5,0,1,5,0.21353899949305766,0.007909486715948044,"[0.0052056390475603564, 0.0027038476683876878]","[0.7435897435897436, 1.0, 1.0, 1.0, 1.0]","[0.15384615384615385, 0.4935064935064935, 0.7631578947368421, 0.9466666666666667, 0.9864864864864865]",1.6666666666666667,3,2.979059829059829,7,8.333333333333334,9,70.35030303030302,10.734090909090913,0.2549019607843137,0.12032085561497327,0.07486631016042782,0.040106951871657755,0.0855614973262032,0.18983957219251338,0.09447415329768272,0.1484939920902252,0.005291991237339366,1.0
89ed8cca7c63,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",587,99,71,44,4,0.7171717171717171,4.797979797979798,146.75,24.75,22.5,0,0,0,4,1,0,5,0.2145110376919551,0.005920821178871161,"[0.0003815530698536851, 0.007753905021783081, 0.0007457736766699752]","[0.7171717171717171, 0.9795918367346939, 0.9896907216494846, 1.0, 1.0]","[0.12121212121212122, 0.5, 0.7628865979381443, 0.9166666666666666, 0.9578947368421052]",3.0,5,2.904893861925112,7,7.4,8,76.27500000000002,10.073333333333334,0.2475254524886878,0.13791006787330318,0.10537330316742081,0.06783088235294117,0.04735576923076923,0.1426329185520362,0.0745616515837104,0.14622852325439453,0.003347914839544497,0.5
d8f30ef905e4,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",341,64,48,28,4,0.75,4.296875,85.0,16.0,14.75,0,0,0,6,0,0,6,0.21168863142608965,0.015982105644234336,"[0.0092416921735326, 0.006171783895203564, 0.008559682397615342]","[0.75, 0.9841269841269841, 1.0, 1.0, 1.0]","[0.171875, 0.5714285714285714, 0.8709677419354839, 0.9836065573770492, 1.0]",1.25,2,2.6734494109494107,7,7.5,9,101.61500000000001,3.5577777777777797,0.2474702380952381,0.1456845238095238,0.09672619047619047,0.027529761904761904,0.0888392857142857,0.1300595238095238,0.08943452380952381,0.1582784152030945,0.008992727371275377,0.3333333333333333
9703ba3a51c1,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",540,91,71,49,5,0.7802197802197802,4.846153846153846,108.0,18.2,17.4,0,0,2,6,0,0,6,0.21039172824548216,0.014377087732771424,"[0.0021540910908670052, 0.00993263690899579, 0.007828563288017953, 0.008838884177662099]","[0.7802197802197802, 0.9888888888888889, 1.0, 1.0, 1.0]","[0.15384615384615385, 0.5444444444444444, 0.898876404494382, 0.9886363636363636, 1.0]",2.0,4,2.8040081923807745,8,8.0,10,75.94285714285715,7.883809523809525,0.28987854251012146,0.164893001735107,0.09091960670908039,0.04129554655870445,0.08056680161943319,0.10913823019086177,0.0843262001156738,0.12074097156524659,0.011586533732490356,0.25
8809e634893f,"['gemini-1.5', 'stamp-letter-send']","['model_type', 'id']",366,66,46,29,5,0.696969696969697,4.515151515151516,73.2,13.2,12.6,0,0,0,4,0,0,4,0.20087730341356963,0.030129339297612495,"[0.02035488420062595, 0.007071837451722879, 0.023276778913679574, 0.009555178029196587]","[0.696969696969697, 0.9384615384615385, 0.984375, 1.0, 1.0]","[0.16666666666666666, 0.46153846153846156, 0.671875, 0.8253968253968254, 0.9354838709677419]",1.4,3,2.5681972165282123,7,7.0,8,89.02477922077922,4.667948051948056,0.2422144522144522,0.13561771561771563,0.1168997668997669,0.015384615384615385,0.06205128205128205,0.18198135198135199,0.043333333333333335,0.12378557085990906,0.03061538339631542,0.14285714285714285
